"Dataset","Group","GID","CGMS1","CGMS2","MCMDS","DM","PLTHT","BRNHT1","HI","logFYLD","logTOPYLD","logRTNO"
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_D10...NR18C2bF307P0007",0.0149801553787544,-0.00510130157159007,-0.0696176711890912,-0.386891870767798,0.688466425791032,-2.05571550012591,0.00109626234937543,0.102778645862133,0.112712015166527,0.0480934902456902
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_D11...NR18C2bF308P0005",0.0891400581839521,0.0247382825347797,0.0400474684904558,-0.273471884508248,2.56032802132486,-10.9197448781817,-0.010059704077833,0.0341155090201307,0.0362397633264468,0.0966186787054345
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_D12...NR18C2bF311P0003",0.0292545282416899,0.00665254425830569,0.0202683712881281,0.540235235549673,-6.55246026462218,-1.51140897251952,0.00081999111018635,0.0185204335216254,0.00845868898436657,-0.00353989518251235
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E01...NR18C2bF295P0007",-0.1692936398831,-0.0531931487076369,0.04330230794841,-0.143588620593504,0.335105396781334,-0.0218432402095068,-0.0152590980687173,0.0973332509597756,0.134110734251224,0.0643761589027998
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E02...NR18C2bF297P0004",0.0090982103211868,-0.0130958467459132,-0.0284686156991621,-0.241055974458472,0.634018266325364,-3.61912846298445,-0.0216867920043632,0.00378889569516197,0.0870469405754736,0.00331929951829985
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E03...NR18C2bF301P0008",-0.0433997664702237,0.0481316704131984,0.0414742116950411,0.65720784696749,1.21229381887997,0.253235726994179,-0.0195471527388287,-0.0907348623143519,-0.0270595003679349,-0.0856249074639022
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E04...NR18C2bF302P0006",-0.0194099860662241,0.0055790544445373,0.045175650119041,0.00107760082581403,5.64722103307609,4.33250986432336,-0.0395402850088276,-0.0105736970485878,0.156916703160693,-0.0415982950366558
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E05...NR18C2bF303P0009",0.158512971637297,0.0835982440442461,-0.0450166712580689,0.738315281146375,4.07572648897933,-4.50385129540742,-0.0140525852473253,0.0308927169721882,0.0860545480815402,-0.000990575010336567
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E06...NR18C2bF303P0018",0.0413802163904314,0.0646865308728238,-0.0926638708229015,0.875722015494031,3.24131728470638,0.522706496373023,-0.0217480956618733,0.0768744681165399,0.138709624271123,0.0171143935925039
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E07...NR18C2bF304P0011",-0.290919704391421,-0.0339149721715391,-0.0761128763685614,0.284327214377718,-2.52519107745041,6.00382929532389,0.0110218981055699,0.0485861766412785,0.0642334367015475,-0.0514653137950709
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E08...NR18C2bF305P0001",-0.156897893685838,-0.0791227394060877,0.0220498073740031,-0.426832484537385,0.435298123112974,3.68319448779837,-0.010243709275238,0.0605603630923511,0.0558366178404217,0.0565229826963411
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E09...NR18C2bF306P0006",-0.00429933938873095,0.0013438271689156,-0.155575743637665,0.834286475618263,-0.785844383204992,-0.10276841022965,-0.013708677429729,0.0868045963719475,0.13252869702982,0.0181800780804365
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E10...NR18C2bF307P0008",0.172349772417451,0.0171576229584265,-0.131578463681297,-0.17431227797339,4.04856383242945,0.40841850988027,-0.0227419656956323,0.0319114088413955,0.103512853004563,-0.0219891866208477
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E11...NR18C2bF308P0006",0.0805019688006128,0.0460596025546714,-0.0740487525053234,0.0529781340580892,-0.393118084010686,-4.06129428233687,-0.0185095647595298,0.0502869653819336,0.106823598712544,0.0162168964246114
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_E12...NR18C2bF311P0004",0.039943320709896,0.00022714661291724,-0.0409298093721731,-0.125512741468302,2.06610283036007,5.39057075295253,-0.0134035516059096,0.0579896515787494,0.10420395077855,0.00151596605451569
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F01...NR18C2bF295P0008",-0.156193506683582,0.00201950067441069,0.0204185666460708,0.359305794831785,1.75898137500796,9.18349579576035,-0.0123734782801197,0.0407985616682528,0.0800547445631375,0.00605571678256023
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F02...NR18C2bF299P0001",0.157633285461602,0.0614377329216043,-0.0905569507215414,0.812751428594536,-1.00131288711534,-7.21533323055862,0.0233239175722473,0.115397327243134,0.061891605923242,0.100811692151614
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F03...NR18C2bF301P0009",0.172621946537631,0.0564672131988058,0.091227956635451,0.371203267570401,2.26856796377348,-8.78686840748835,-0.0314584600548575,-0.0264906364662138,0.0882060346717,-0.00229308934528589
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F04...NR18C2bF302P0007",0.0224829254327955,0.0189315445887346,-0.00060094729406512,-0.0204788697930233,1.29527199726798,2.68016446901218,-0.0190547578331875,-0.0256022577455373,0.0754169896954542,-0.0495740468318627
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F05...NR18C2bF303P0011",-0.0778653321373333,0.00559958567950347,-0.0144066858982378,0.491957495828998,2.01428550827935,1.18035740009889,-0.0167986705548714,0.0326490693589031,0.122118292637624,-0.0236359488632453
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F06...NR18C2bF303P0019",-0.0539836623351128,0.00696910388040518,-0.0425300523383849,1.04080055242013,5.95321891600375,5.14827100950094,-0.0201308318083692,0.0692294494840317,0.124745931868026,0.00686230158216998
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F07...NR18C2bF304P0012",-0.191924353401606,-0.0318617804924688,-0.130410932036518,0.549312273944625,2.06074017099041,8.57069367410254,0.000499193941450851,0.115996568577226,0.130483025615285,0.0432119459403809
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F08...NR18C2bF305P0002",-0.0494598278018315,-0.0281926178396182,-0.00275870068320979,0.524277081413503,0.545579304578338,1.86369041790341,0.0167216847281364,0.101251593564363,0.0368896514109417,0.0768254359330463
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F09...NR18C2bF306P0007",0.091068620249967,0.0170061955911586,-0.108469306073662,0.466937821215229,1.96470408842357,3.24624597488657,-0.0215858988692789,-0.0195433012088871,0.0679442282024735,-0.0275530969196665
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F10...NR18C2bF307P0009",0.179130262200268,0.0440658523317385,-0.0917900814812154,0.209481396384043,4.35575649075295,-3.74176844624013,-0.0253453334601383,0.0847487872016936,0.131734351841081,0.0260387422339543
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F11...NR18C2bF308P0008",-0.0273244995261559,0.00531548157880722,-0.000437470349267367,0.415092050256099,4.09710747856688,5.25189886605226,-0.0332492078765797,0.0202953474956815,0.113154019702471,-0.0329268633978453
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_F12...NR18C2bF312P0001",0.136270183974349,0.022465099404984,0.0129703459892518,-0.174412483997192,-0.52761526408504,5.06601006773265,-0.0284792158809632,0.014874745673837,0.129885094443011,-0.00481717459706667
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G01...NR18C2bF296P0001",0.141675220272839,0.075036592934367,0.0806274777775815,0.862228138172559,4.03578129582152,-7.42065518351475,0.0273726166002668,0.0769584852895414,-0.0189246819004234,0.0670103078225112
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G02...NR18C2bF299P0002",6.33027660866189e-05,0.0609966649466153,-0.0630300648603119,-0.0285378081774813,-2.68102702622074,-5.77734958657074,-0.0167572893211661,0.0399814777286048,0.124636251734164,0.0254864704774575
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G03...NR18C2bF301P0011",-0.0289537311571802,-3.28554605961654e-05,0.126906529942658,0.594218528823138,-2.16547399701471,0.355301415657343,-0.00547217140247446,-0.0570380070276867,-0.0294684718110355,-0.067702171560359
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G04...NR18C2bF303P0001",0.0647683913430559,0.0457443370070076,-0.0575604236889316,0.927943545670329,5.20329702228385,-4.77646416269292,-0.0196474716841699,0.11782783502989,0.159967727399463,0.0562006036791216
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G05...NR18C2bF303P0012",0.0702057967096987,0.0366402899803219,-0.11087042344926,0.698517534090636,2.19080385296752,-2.05610830149591,0.0118915942408164,0.12830338183193,0.0842834335536966,0.0306391825760102
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G06...NR18C2bF303P0020",0.0333726541834409,0.0217929351040327,-0.0497469875873101,1.40078578537394,0.756884801550272,3.60389167226678,-0.0140459672748467,0.0250982493346523,0.0734800371680826,0.0015340901057984
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G07...NR18C2bF304P0014",-0.242501636065667,-0.0393463960842972,-0.109579373638759,0.608545543064882,-5.85636651069232,1.39040789958743,0.0386796456321972,0.167127373512593,0.0889898997615824,0.0413838875816243
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G08...NR18C2bF305P0004",-0.0647417548877115,-0.0597202019927988,0.0394431505686868,-0.3706343556865,2.6152144938727,3.32610835882337,0.00269361172282784,0.0497072531067695,0.0132514940435055,0.089204901844518
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G09...NR18C2bF307P0002",-0.0166774039102582,0.0130175692513302,-0.0607079056941942,0.342943995496002,3.83920890673432,4.20152293614917,-0.0145193148439483,0.0637303884344828,0.108350185375687,0.0336729897142885
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G10...NR18C2bF307P0010",0.0426600879886951,0.0352071987345163,-0.0610268229578264,-0.492152185457874,1.51285120607459,0.973898610505508,-0.0233939530028809,0.0191491818881821,0.12705479994518,0.0458161313636811
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_G11...NR18C2bF308P0009",0.145944858357449,0.0587826864338966,-0.0662431894293462,0.240018540538341,1.30754593301858,-4.89327209949871,-0.0134590140385661,0.0694366233829031,0.0987929755493123,0.0438450981460908
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H01...NR18C2bF296P0002",-0.0449125626757053,0.046505623880948,0.0182039663722146,0.638761508481666,-6.31883339813012,-9.85166519465663,-0.00424427659586577,0.0372417696343408,0.040824905868597,-0.0481956809521765
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H02...NR18C2bF300P0001",-0.180144417768389,-0.0152641896841508,-0.102429805746304,0.591219106711381,-7.65186823679705,-11.5584045375349,0.000574550102304308,0.135764530532766,0.126389333480409,0.092981042988049
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H03...NR18C2bF301P0013",0.105519491396801,-0.00173751064013025,0.130858408487612,-0.0612771450467862,5.99670429265757,-1.06669725300654,0.0175665104149809,0.0467232281638961,0.0369311786968534,0.0104901304941487
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H04...NR18C2bF303P0003",0.160476457550315,0.09798938714997,0.0375126525670092,0.828463117683016,3.66671468536434,3.44074578687575,-0.0124713072035698,0.0123118762278525,0.0561703619947191,-0.0322932577137498
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H05...NR18C2bF303P0013",0.0329935621025066,0.0317152286983509,-0.0273284886948194,0.159483790326433,2.80112066727873,2.61961669034068,0.00429766106611048,0.0622257613443131,0.0490607316500546,-0.0286717112787995
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H06...NR18C2bF304P0003",-0.0438629230768627,-0.0437960964150422,-0.160913639365675,0.31072745632411,0.649779506218083,5.65159942665808,-0.0052960269566577,0.0434744134750523,0.078649280753588,0.0128994960648731
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H07...NR18C2bF304P0015",-0.15293279272177,-0.0467408868731423,-0.113450750887061,0.1007314404955,2.1557780852481,6.83675322677687,-0.0169506374530918,0.0615289922655524,0.110568915476249,-0.0100321718494395
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H08...NR18C2bF305P0006",-0.138314223671803,-0.0496371434078776,0.0178261451379691,0.0535859192427458,-3.39529283614677,-0.335670826601093,0.0124995083589105,0.0732861154704237,0.0418123407010184,0.0526438027161735
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H09...NR18C2bF307P0003",-0.0414878314080071,-0.00481595312029907,-0.0493186189056939,-0.0079264080164321,0.374291485985685,-0.264383988259197,0.000542954080454946,0.112502251662286,0.128416738541774,0.048904780096315
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H10...NR18C2bF307P0011",0.0243134305797045,0.0194094992276206,-0.0932619968056836,0.494426151563559,1.18552134791439,4.27212454852056,-0.0131831330041772,0.0532277509604177,0.0949261271020155,0.0312188848998679
"NRCRIalone","C2b","NR.NG.C2b.Cass.0016_H11...NR18C2bF309P0001",-0.214555570366757,-0.00956076111607005,-0.079480132085831,0.238394716640776,-7.8597236407572,-7.65394838515129,-0.0218207619369882,-0.0136845442584033,0.0705470599682982,-0.027993166051533
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A01...NR18C2bF312P0002",-0.048110533209654,-0.0149908767591941,-0.0804564989115313,-0.0868429886527889,7.5747598636225,2.79656580405511,-0.0297973541927637,0.0214501182561613,0.112484477866522,0.0498690917040435
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A02...NR18C2bF316P0002",-0.0281582152472391,-0.0184654450222326,-0.0877246231882942,-0.0134816592781581,5.69522206715949,5.08517514087565,-0.0265532529097276,0.0208980259616802,0.0952747933370749,0.0558613729380882
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A03...NR18C2bF317P0005",0.234479269274494,0.0328398021477852,0.0266749313363692,0.134506285957769,-5.27972438244526,3.61838861621908,0.0440666873035102,0.00745149332625803,-0.114927299038767,-0.0413240739916808
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A04...NR18C2bF317P0013",-0.0759657414859722,-0.0287363807544672,0.0602837554597757,-0.247457449607767,-7.54966311533851,-1.89270652107611,0.00843034429186103,-0.110802779128043,-0.108619517783921,-0.0523255017318905
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A05...NR18C2bF317P0022",0.179941968770771,0.00723616297976522,0.100346463405298,0.175327616755613,-7.46922835433001,11.9679553899479,0.0381856626342407,-0.0314309335526458,-0.128384665388418,-0.021106589779309
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A06...NR18C2bF319P0010",0.14826465800077,0.048361443600244,0.00631884884086744,0.279037379947355,-0.33030666673917,1.60646329553757,0.0134764726623866,0.0416653180988998,-0.0139935910667007,0.0346630306718751
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A07...NR18C2bF320P0006",0.112893862502762,0.0509246719857361,-0.0941774824769885,0.071005370763818,-0.947264679405095,4.62525736685855,-0.0124665821998846,0.0311003983811756,0.0519780145944248,0.0332130105393437
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A08...NR18C2bF325P0001",0.00603386184023805,0.0222741874734751,-0.0895419190697656,-0.0976505044111931,0.642840543998775,-1.93784702639117,-0.0365599854973695,0.00683427650903358,0.133333195918994,-0.0213529466296495
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A09...NR18C2bF331P0002",0.115016979137706,0.0342426424911645,0.00645383539659194,0.182083527516851,-0.84571731246913,3.46781618933036,0.0244469939416072,-0.0466313657879675,-0.118154683153498,-0.0352766618262108
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A10...NR18C2bF334P0006",0.0319806949495863,0.0162909474994093,0.0247032664667082,-0.56699559028361,1.89775258040999,2.8567168837019,-0.00575974005455239,-0.0644875173087363,-0.0368941806503925,-0.0605526924195804
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A11...NR18C2bF336P0012",0.0341075809917179,-0.0169849259062052,-0.0424554868723503,0.493660973298771,3.86358822166306,-2.95268647849503,-0.0262089728573765,0.0789243427632889,0.171196604194233,0.00883742735566059
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_A12...NR18C2bF336P0024",-0.161965867089989,-0.0342733989277631,-0.0120016613456757,-0.173854213727762,0.714096145944453,5.36129162415009,-0.0182486716562292,0.0963927012693992,0.181673237380781,0.0176369959847787
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B01...NR18C2bF312P0003",0.172643236451862,0.0327384987708953,0.0195364777867991,0.0555259372805095,-1.43427572843594,0.654761144694105,-0.0121671018555377,-0.00938542001451768,0.0513363502848095,-0.0579338596404035
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B02...NR18C2bF316P0003",0.0253991856680095,-0.00858277510305861,-0.0570075644333187,-0.20661774910644,2.15247454988168,-10.4562018076058,-0.0227395403603683,0.0571910887370757,0.117828511858228,0.0505207834228425
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B03...NR18C2bF317P0006",0.214303745873546,0.0136434021389775,0.04078492414279,-0.341185831075363,-5.14884006182969,-1.40308310983506,0.0330148390462755,-0.0909538556607207,-0.162471741367281,-0.0622596254550245
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B04...NR18C2bF317P0014",0.170216916911961,0.0236764501761614,0.0749954824733146,-0.110487283315495,-3.44123158652504,3.6607422645061,0.0221218851611591,-0.00740633479662902,-0.0543784388748626,-0.0317405328356285
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B05...NR18C2bF318P0001",0.0465621218077014,0.0468808854022861,0.0662034441161403,0.29090169280528,-4.38329910618641,-1.18333863927633,0.0280411193675492,-0.0487659722529113,-0.0886150591611417,-0.0723033159134329
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B06...NR18C2bF319P0012",0.200949047987549,0.038801372720771,0.0875482718782678,-0.0886763660028537,-4.02467728097636,5.39375953293005,0.0443085320279761,0.00205113646073357,-0.131571138653544,0.0121229992151786
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B07...NR18C2bF321P0002",0.243296994393287,0.0595946757939701,0.0207946684806759,-0.0642450835919111,-2.3230517800783,-15.057535071275,-0.0160059906043991,0.023832276501124,0.0300022703007474,-0.00845838684812196
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B08...NR18C2bF326P0001",0.0465764455475215,0.0210061589764231,-0.0327186962137696,1.42924319122394,-5.41144981328859,1.87481773021989,0.00224666664640234,-0.0182335302403662,0.00289339236621248,-0.0367454285995692
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B09...NR18C2bF331P0003",0.0169540374009053,0.0424476837522699,-0.0117880648730652,-0.0189933482558857,-2.56152495823229,0.530837434005115,-0.00548936284160402,-0.0709905738831306,-0.049162586745377,-0.0381926937429926
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B10...NR18C2bF336P0001",-0.0698783232577131,-0.000149352300716767,-0.0119529047917776,0.590450099253502,3.51095475514294,-1.8292321578246,-0.00897630738593237,0.0432166069059518,0.0993133775816245,0.00955807304305947
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B11...NR18C2bF336P0014",0.101362193111561,-0.0138212019333254,-0.0259889972141204,0.418572722518746,4.87079619118373,2.88250167104175,-0.0227879749388351,-0.00890053089279194,0.0529901191945159,0.0119177060784765
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_B12...NR18C2bF336P0026",-0.109640863434446,-0.0253168476955958,-0.0392704235499551,0.255946589545482,6.82077797029093,2.08319069757129,-0.0076582970760928,0.026996354677086,0.0989152154058907,0.012889395704422
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C01...NR18C2bF312P0004",0.0415733894792083,-0.00289474736641039,-0.0442263762564233,-0.259388704692096,1.26862528860856,7.16015163917954,-0.0368267361922478,-0.0218527735494125,0.112618312368722,-0.0753339336014797
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C02...NR18C2bF316P0004",-0.115651572332732,0.0132727504144252,-0.00724604403608962,-0.378449636839187,3.87310370915531,-7.88372345258868,-0.0577927686749277,-0.0287145484216036,0.163422123448292,0.0179524259117767
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C03...NR18C2bF317P0007",0.0827174463612608,0.0468889526840779,-0.0218963828431032,-0.0527770292165931,-3.50346169497461,5.28791810586417,0.0275124399473781,-0.0336574026952007,-0.081415044108893,-0.0352729390178292
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C04...NR18C2bF317P0015",0.0255015670431783,-0.013877270137922,0.018332100396668,-0.015391942403682,-6.53201806240052,4.16365499964732,0.0332846169674201,-0.0910785320754529,-0.149499605817304,-0.0523228724021598
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C05...NR18C2bF318P0002",0.104394499589704,0.0308919282873936,0.0607380326633479,0.536806697055238,-1.43017970025553,-0.958669282911087,0.0257085039134581,0.0076194983551459,-0.0568950434697807,7.26780261406925e-05
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C06...NR18C2bF319P0013",0.167350121234419,0.0144482242682028,0.00224577879480018,-0.615747710424019,-3.56816619694946,2.58332840683972,0.013129913852658,0.0027848022918804,-0.0290636790892284,0.0356710775681654
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C07...NR18C2bF321P0004",-0.0231631651313135,-0.0239900628160188,0.00376140604050954,-0.758999963224616,-3.09433185181463,-6.86207726921274,-0.000227805761019152,0.0409142065295185,0.0436111747023343,0.0337841230844742
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C08...NR18C2bF326P0002",-0.0541787247841251,0.00241829643353527,-0.00120717409931102,0.245878053640164,-6.05530494006968,-0.748678146790173,-0.00558285463803978,-0.0817426674247913,-0.0312296403607994,-0.0809225088605254
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C09...NR18C2bF331P0004",0.124937448197055,0.0353333980885931,0.0388688496576821,0.0572846580049913,-3.43768470218778,5.10044866472403,0.0290844573563745,0.0288968747473359,-0.0616640132787047,-0.015426632831688
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C10...NR18C2bF336P0003",0.0692088624613128,-0.0024384124299768,-0.0428274048847051,-0.0275975335623675,1.60169365406018,-3.0307118877451,-0.0154876877462588,0.00715650268618665,0.0684786800249209,0.0204246897352827
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C11...NR18C2bF336P0016",0.0025343274019952,-0.0398089736807522,-0.0293824138906428,0.28365975241702,-1.89339536630424,-5.10552067124981,-0.00934863184791719,0.0338295085055717,0.0878061345062885,0.00172575438770738
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_C12...NR18C2bF336P0029",0.0812969686682596,-0.0174966180469454,-0.0173166603864718,0.535366352766015,3.59200883310106,-5.00636940159676,-0.0248673874543419,0.052655687428685,0.127676291792091,0.0256624557867248
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D01...NR18C2bF312P0005",0.094906806060404,0.0121413285081887,-0.022094751757393,-0.00635674899631953,3.09635325227781,-0.625281732435496,-0.0311697882645719,0.039893621355814,0.123596707319173,0.018933036535501
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D02...NR18C2bF316P0006",0.0284952076132311,0.00212752634448445,-0.0930158514309604,-0.468109213560355,2.70272940399245,-0.683171152601729,-0.0334362233050999,-0.0303993882279602,0.0630169855922701,0.0107503015584226
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D03...NR18C2bF317P0008",0.199658089084264,-0.0070376131879353,0.0619066263878584,-0.316149081123874,-3.6835172802044,7.24219476494488,0.00352160051821918,-0.109007929344937,-0.110689540928984,-0.058625166554532
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D04...NR18C2bF317P0016",0.0465681907096395,0.0184089561817836,0.00749036802645981,-0.554635960346021,-4.66870067863829,7.13428140259209,0.0358590859734447,-0.0676370673673312,-0.157909731161284,-0.0553079421981268
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D05...NR18C2bF319P0002",0.114099336579435,0.0247722100848936,0.0789834505748709,-0.427503532004756,-3.98320967544745,5.38536433443923,0.0390994155195278,0.000440452263806986,-0.0843993165486831,0.00447338278244828
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D06...NR18C2bF319P0016",-0.0678543491171711,-0.0276825035263304,0.028065457200899,-0.257759899033254,-2.70562567473533,1.77681166050304,0.01308105866531,0.00875360590978127,-0.0438353820223696,0.0632940237930883
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D07...NR18C2bF323P0005",0.0638287237195746,0.0303111373474709,-0.0166168764424154,-1.56647619626018,0.120939171049054,1.99906781390499,-0.0500109563418065,-0.155393290616952,0.0472340745948234,-0.161918558341871
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D08...NR18C2bF326P0003",0.0762516785615633,0.0219112562709643,-0.00167160988873877,0.979339196343184,-6.08582574560608,-2.95680947098298,0.0213422036346633,-0.0818796005134764,-0.134663715152628,-0.0956499069662729
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D09...NR18C2bF332P0001",0.0844288065315739,0.0257401687187238,-0.0739372261707808,0.581816235776313,-3.09036030443115,-18.2824303208217,-0.0146205014009401,0.00797928137754541,0.0623924002724273,0.0739972148193586
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D10...NR18C2bF336P0004",-0.0903338178720892,-0.00641982302503434,0.022543269961223,0.168130249114358,4.79497166980396,2.5993349336039,-0.0311452038621897,0.00171992564624436,0.122507197661529,-0.00733040643147028
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D11...NR18C2bF336P0018",0.0717622325392148,0.00120115391429096,-0.0291523751610628,0.695879711406762,-1.94574517832349,-4.85171305700779,-0.0145738106351039,0.0084980244042452,0.0566346388797757,-0.0270104562327158
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_D12...NR18C2bF336P0030",0.0358565828164396,-0.0309719211528782,0.0139904770454149,-0.0853003015847292,-1.51514736774516,-8.61064619001266,0.0342819378745981,0.116438984185178,0.0462047824303282,0.0089356038203683
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_E01...NR18C2bF313P0001",-0.00399900312985157,-0.0203864558102615,-0.0165535129442563,-0.035859124459133,-2.27954826357543,-9.00282219446489,-0.0295112141595979,0.0238460695685234,0.109648452640703,-0.00228174576192524
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_E02...NR18C2bF316P0007",-0.120084706221066,-0.0130762426322332,-0.100400502497534,-0.252028821067196,11.211964356587,3.93332084492041,-0.0487555493194315,-0.00812718910028089,0.12314709416281,0.0336885986998425
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_E03...NR18C2bF317P0009",0.133728263579765,0.0019149265949925,0.0046044379784283,-0.0777355955208464,-2.18587097251818,1.86903632752592,0.0458731449587398,-0.0420157333624946,-0.159351113909738,-0.0291124735795606
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_E04...NR18C2bF317P0017",0.0874454731014145,-0.0197845555105447,0.11331970079543,-0.207222962123493,-4.32969294067927,4.20994073496358,0.0192774142196157,-0.113469944136874,-0.14469675730481,-0.0912488840010204
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_E05...NR18C2bF319P0004",0.143638841048652,0.014423565250449,-0.0240680191104856,-0.198278124292823,-1.89416040823008,4.8733755839683,0.0157907106366077,-0.00430334292826277,-0.0218167024445752,0.0426532485653057
"NRCRIalone","C2b","NR.NG.C2b.Cass.0017_E06...NR18C2bF320P0002",0.0430262795150572,0.0228719097306039,-0.0307319699992692,0.890143370492509,5.20503742552043,-2.06548008219626,-0.00623562273618253,0.0653206724106308,0.0787099574091661,0.0234989278639161
